service_id,date,exception_type
000171,20231214,1
000171,20231215,1
000171,20231217,1
000171,20231218,1
000171,20231219,1
000171,20231220,1
000171,20231221,1
000171,20231222,1
000171,20231224,1
000171,20231225,1
000171,20231226,1
000171,20231227,1
000171,20231228,1
000171,20231229,1
000171,20231231,1
000171,20240101,1
000171,20240102,1
000171,20240103,1
000171,20240104,1
000171,20240105,1
000171,20240107,1
000172,20231216,1
000172,20231223,1
000172,20231230,1
000173,20240106,1
000174,20231124,1
000174,20231201,1
000175,20231016,1
000175,20231019,1
000175,20231020,1
000175,20231023,1
000175,20231024,1
000175,20231025,1
000175,20231026,1
000175,20231027,1
000175,20231030,1
000175,20231031,1
000175,20231101,1
000175,20231102,1
000175,20231103,1
000175,20231106,1
000175,20231107,1
000175,20231108,1
000175,20231109,1
000175,20231110,1
000175,20231113,1
000175,20231117,1
000176,20231114,1
000176,20231115,1
000176,20231116,1
000176,20231120,1
000176,20231121,1
000176,20231122,1
000176,20231123,1
000176,20231127,1
000176,20231128,1
000176,20231129,1
000176,20231130,1
000176,20231204,1
000176,20231205,1
000176,20231206,1
000176,20231207,1
000177,20231211,1
000177,20231212,1
000177,20231213,1
000177,20231214,1
000177,20231218,1
000177,20231219,1
000177,20231220,1
000177,20231221,1
000178,20231208,1
000179,20231120,1
000179,20231121,1
000179,20231122,1
000179,20231123,1
000179,20231127,1
000179,20231128,1
000179,20231129,1
000179,20231130,1
000180,20231020,1
000180,20231021,1
000180,20231022,1
000180,20231027,1
000180,20231028,1
000180,20231029,1
000180,20231103,1
000180,20231104,1
000180,20231105,1
000180,20231110,1
000180,20231111,1
000180,20231112,1
000180,20231117,1
000180,20231118,1
000180,20231119,1
000181,20231016,1
000181,20231019,1
000181,20231023,1
000181,20231024,1
000181,20231025,1
000181,20231026,1
000181,20231030,1
000181,20231031,1
000181,20231102,1
000181,20231106,1
000181,20231107,1
000181,20231108,1
000181,20231109,1
000181,20231113,1
000181,20231114,1
000181,20231115,1
000181,20231116,1
000182,20231124,1
000182,20231126,1
000182,20231201,1
000182,20231202,1
000182,20231203,1
000182,20231204,1
000182,20231205,1
000182,20231206,1
000182,20231207,1
000182,20231208,1
000182,20231209,1
000183,20231211,1
000183,20231212,1
000183,20231213,1
000183,20231214,1
000183,20231215,1
000184,20231210,1
000184,20231216,1
000184,20231217,1
000184,20231218,1
000184,20231219,1
000184,20231220,1
000184,20231221,1
000184,20231223,1
000184,20231224,1
000184,20231225,1
000184,20231226,1
000184,20231227,1
000184,20231228,1
000184,20231229,1
000184,20231230,1
000184,20231231,1
000184,20240101,1
000184,20240107,1
000185,20231222,1
000186,20231028,1
000187,20231027,1
000188,20231020,1
000189,20231124,1
000190,20231201,1
000191,20231029,1
000192,20231206,1
000193,20231102,1
000194,20231129,1
000195,20231127,1
000196,20231109,1
000197,20231121,1
000198,20231130,1
000199,20231207,1
000200,20231205,1
000201,20231204,1
000202,20231128,1
000203,20231122,1
000204,20231123,1
000205,20231030,1
000206,20231108,1
000207,20231120,1
000208,20231209,1
000209,20231119,1
000210,20231028,1
000210,20231104,1
000210,20231111,1
000210,20231118,1
000210,20231202,1
000211,20231020,1
000211,20231027,1
000211,20231103,1
000211,20231110,1
000211,20231117,1
000211,20231124,1
000211,20231201,1
000211,20231208,1
000212,20231016,1
000212,20231019,1
000212,20231023,1
000212,20231024,1
000212,20231115,1
000212,20231116,1
000212,20231122,1
000212,20231123,1
000213,20231026,1
000213,20231030,1
000213,20231031,1
000213,20231102,1
000213,20231106,1
000213,20231107,1
000213,20231108,1
000213,20231109,1
000213,20231113,1
000213,20231114,1
000213,20231120,1
000213,20231121,1
000213,20231127,1
000213,20231128,1
000213,20231129,1
000213,20231130,1
000213,20231204,1
000213,20231205,1
000213,20231206,1
000213,20231207,1
000214,20231022,1
000214,20231029,1
000214,20231119,1
000214,20231126,1
000214,20231203,1
000215,20231202,1
000216,20231016,1
000216,20231019,1
000216,20231023,1
000216,20231024,1
000216,20231025,1
000216,20231026,1
000216,20231030,1
000216,20231031,1
000216,20231101,1
000216,20231102,1
000216,20231106,1
000216,20231107,1
000216,20231108,1
000216,20231109,1
000216,20231113,1
000216,20231114,1
000216,20231115,1
000216,20231116,1
000216,20231120,1
000216,20231121,1
000216,20231122,1
000216,20231123,1
000216,20231127,1
000216,20231128,1
000216,20231129,1
000216,20231130,1
000216,20231204,1
000216,20231205,1
000216,20231206,1
000216,20231207,1
000217,20231029,1
000217,20231119,1
000218,20231022,1
000218,20231126,1
000218,20231202,1
000218,20231203,1
000218,20231209,1
000219,20231105,1
000219,20231112,1
000220,20231028,1
000220,20231104,1
000220,20231111,1
000220,20231118,1
000221,20231217,1
000222,20240107,1
000223,20231215,1
000223,20231222,1
000223,20231225,1
000223,20231226,1
000223,20231227,1
000223,20231228,1
000223,20231229,1
000223,20240101,1
000223,20240102,1
000223,20240103,1
000223,20240104,1
000223,20240105,1
000223,20240108,1
000223,20240109,1
000224,20231211,1
000224,20231212,1
000224,20231213,1
000224,20231214,1
000224,20240103,1
000224,20240104,1
000225,20231218,1
000225,20231219,1
000225,20231220,1
000225,20231221,1
000225,20231225,1
000225,20231226,1
000225,20231227,1
000225,20231228,1
000225,20240101,1
000225,20240102,1
000225,20240108,1
000225,20240109,1
000226,20231021,1
000226,20231022,1
000226,20231028,1
000226,20231029,1
000226,20231104,1
000226,20231105,1
000226,20231111,1
000226,20231112,1
000226,20231118,1
000226,20231119,1
000226,20231126,1
000226,20231202,1
000226,20231203,1
000226,20231209,1
000227,20231215,1
000227,20231222,1
000227,20231229,1
000227,20240105,1
000228,20231218,1
000229,20240108,1
000230,20231213,1
000231,20231212,1
000232,20240103,1
000233,20231214,1
000234,20231228,1
000235,20231227,1
000236,20240102,1
000237,20231219,1
000238,20231221,1
000239,20231220,1
000240,20231211,1
000241,20240104,1
000242,20231226,1
000243,20231210,1
000244,20231225,1
000245,20240101,1
000246,20240110,1
000247,20240111,1
000248,20240109,1
000249,20231229,1
000250,20240105,1
000251,20231215,1
000252,20231230,1
000253,20231016,1
000253,20231019,1
000253,20231020,1
000253,20231023,1
000253,20231024,1
000253,20231025,1
000253,20231026,1
000253,20231027,1
000253,20231028,1
000253,20231029,1
000253,20231030,1
000253,20231031,1
000253,20231101,1
000253,20231102,1
000253,20231103,1
000253,20231104,1
000253,20231105,1
000253,20231106,1
000253,20231107,1
000253,20231108,1
000253,20231109,1
000253,20231110,1
000254,20231021,1
000254,20231022,1
000255,20231111,1
000255,20231112,1
000255,20231113,1
000255,20231114,1
000255,20231115,1
000255,20231116,1
000255,20231117,1
000255,20231118,1
000255,20231119,1
000255,20231120,1
000255,20231121,1
000255,20231122,1
000255,20231123,1
000255,20231124,1
000255,20231125,1
000255,20231126,1
000255,20231127,1
000255,20231128,1
000255,20231129,1
000255,20231130,1
000255,20231201,1
000255,20231202,1
000255,20231203,1
000255,20231204,1
000255,20231205,1
000255,20231206,1
000255,20231207,1
000255,20231208,1
000255,20231209,1
000256,20231016,1
000256,20231019,1
000256,20231020,1
000256,20231024,1
000256,20231025,1
000256,20231026,1
000256,20231029,1
000256,20231030,1
000256,20231031,1
000256,20231101,1
000256,20231102,1
000256,20231103,1
000256,20231105,1
000256,20231106,1
000256,20231107,1
000256,20231108,1
000256,20231109,1
000256,20231110,1
000257,20231023,1
000257,20231027,1
000257,20231104,1
000258,20240109,1
000258,20240110,1
000258,20240111,1
000259,20231016,1
000259,20231019,1
000259,20231020,1
000259,20231021,1
000259,20231022,1
000259,20231023,1
000259,20231024,1
000259,20231025,1
000259,20231026,1
000259,20231027,1
000259,20231028,1
000259,20231029,1
000259,20231030,1
000259,20231031,1
000259,20231101,1
000259,20231102,1
000259,20231103,1
000259,20231104,1
000259,20231105,1
000259,20231106,1
000259,20231107,1
000259,20231108,1
000259,20231109,1
000259,20231110,1
000259,20231111,1
000259,20231112,1
000259,20231113,1
000259,20231114,1
000259,20231115,1
000259,20231116,1
000259,20231117,1
000259,20231119,1
000259,20231120,1
000259,20231121,1
000259,20231122,1
000259,20231123,1
000259,20231124,1
000259,20231125,1
000259,20231126,1
000259,20231127,1
000259,20231128,1
000259,20231129,1
000259,20231130,1
000259,20231201,1
000259,20231202,1
000259,20231203,1
000259,20231204,1
000259,20231205,1
000259,20231206,1
000259,20231207,1
000259,20231208,1
000259,20231209,1
000260,20231211,1
000260,20231212,1
000260,20231213,1
000260,20231214,1
000260,20231215,1
000260,20231218,1
000260,20231219,1
000260,20231220,1
000260,20231221,1
000260,20231222,1
000260,20231225,1
000260,20231226,1
000260,20231227,1
000260,20231228,1
000260,20231229,1
000260,20240101,1
000260,20240102,1
000260,20240103,1
000260,20240104,1
000260,20240105,1
000260,20240108,1
000260,20240109,1
000260,20240110,1
000260,20240111,1
000261,20231210,1
000261,20231216,1
000261,20231217,1
000261,20231223,1
000261,20231224,1
000261,20231230,1
000261,20231231,1
000261,20240106,1
000261,20240107,1
000262,20231111,1
000262,20231112,1
000262,20231113,1
000262,20231114,1
000262,20231115,1
000262,20231116,1
000262,20231117,1
000262,20231119,1
000262,20231120,1
000262,20231121,1
000262,20231122,1
000262,20231123,1
000262,20231124,1
000262,20231125,1
000262,20231126,1
000262,20231127,1
000262,20231128,1
000262,20231129,1
000262,20231130,1
000262,20231201,1
000262,20231202,1
000262,20231203,1
000262,20231204,1
000262,20231205,1
000262,20231206,1
000262,20231207,1
000262,20231208,1
000262,20231209,1
000263,20231016,1
000263,20231019,1
000263,20231020,1
000263,20231023,1
000263,20231024,1
000263,20231025,1
000263,20231026,1
000263,20231027,1
000263,20231029,1
000263,20231030,1
000263,20231031,1
000263,20231101,1
000263,20231102,1
000263,20231103,1
000263,20231104,1
000263,20231105,1
000263,20231106,1
000263,20231107,1
000263,20231108,1
000263,20231109,1
000263,20231110,1
000264,20231016,1
000264,20231019,1
000264,20231020,1
000264,20231021,1
000264,20231022,1
000264,20231023,1
000264,20231024,1
000264,20231025,1
000264,20231026,1
000264,20231027,1
000264,20231028,1
000264,20231029,1
000264,20231030,1
000264,20231031,1
000264,20231101,1
000264,20231102,1
000264,20231103,1
000264,20231104,1
000264,20231105,1
000264,20231106,1
000264,20231107,1
000264,20231108,1
000264,20231109,1
000264,20231110,1
000264,20231111,1
000264,20231112,1
000264,20231113,1
000264,20231114,1
000264,20231115,1
000264,20231116,1
000264,20231117,1
000264,20231118,1
000264,20231119,1
000264,20231120,1
000264,20231121,1
000264,20231122,1
000264,20231123,1
000264,20231124,1
000264,20231125,1
000264,20231126,1
000264,20231127,1
000264,20231128,1
000264,20231129,1
000264,20231130,1
000264,20231201,1
000264,20231202,1
000264,20231203,1
000264,20231204,1
000264,20231205,1
000264,20231206,1
000264,20231207,1
000264,20231208,1
000264,20231209,1
000265,20231016,1
000265,20231019,1
000265,20231020,1
000265,20231021,1
000265,20231023,1
000265,20231024,1
000265,20231025,1
000265,20231026,1
000265,20231027,1
000265,20231029,1
000265,20231030,1
000265,20231031,1
000265,20231101,1
000265,20231102,1
000265,20231103,1
000265,20231104,1
000265,20231106,1
000265,20231107,1
000265,20231108,1
000265,20231109,1
000265,20231110,1
000265,20231111,1
000265,20231112,1
000265,20231113,1
000265,20231114,1
000265,20231115,1
000265,20231116,1
000265,20231117,1
000265,20231118,1
000265,20231119,1
000265,20231120,1
000265,20231121,1
000265,20231122,1
000265,20231123,1
000265,20231124,1
000265,20231125,1
000265,20231126,1
000265,20231127,1
000265,20231128,1
000265,20231129,1
000265,20231130,1
000265,20231201,1
000265,20231202,1
000265,20231203,1
000265,20231204,1
000265,20231205,1
000265,20231206,1
000265,20231207,1
000265,20231208,1
000265,20231209,1
000266,20231022,1
000266,20231028,1
000266,20231105,1
000267,20231210,1
000267,20231211,1
000267,20231212,1
000267,20231213,1
000267,20231214,1
000267,20231215,1
000267,20231216,1
000267,20231217,1
000267,20231218,1
000267,20231219,1
000267,20231220,1
000267,20231221,1
000267,20231222,1
000267,20231223,1
000267,20231225,1
000267,20231226,1
000267,20231227,1
000267,20231228,1
000267,20231229,1
000267,20231230,1
000267,20240101,1
000267,20240102,1
000267,20240103,1
000267,20240104,1
000267,20240105,1
000267,20240106,1
000267,20240109,1
000267,20240110,1
000267,20240111,1
000268,20231224,1
000268,20231231,1
000268,20240107,1
000269,20231016,1
000269,20231019,1
000269,20231020,1
000269,20231022,1
000269,20231023,1
000269,20231024,1
000269,20231025,1
000269,20231026,1
000269,20231027,1
000269,20231029,1
000269,20231030,1
000269,20231031,1
000269,20231101,1
000269,20231102,1
000269,20231103,1
000269,20231104,1
000269,20231105,1
000269,20231106,1
000269,20231107,1
000269,20231108,1
000269,20231109,1
000269,20231110,1
000269,20231111,1
000269,20231112,1
000269,20231113,1
000269,20231114,1
000269,20231115,1
000269,20231116,1
000269,20231117,1
000269,20231119,1
000269,20231120,1
000269,20231121,1
000269,20231122,1
000269,20231123,1
000269,20231124,1
000269,20231125,1
000269,20231126,1
000269,20231127,1
000269,20231128,1
000269,20231129,1
000269,20231130,1
000269,20231201,1
000269,20231202,1
000269,20231203,1
000269,20231204,1
000269,20231205,1
000269,20231206,1
000269,20231207,1
000269,20231208,1
000269,20231209,1
000270,20231021,1
000270,20231028,1
000270,20231118,1
000271,20231210,1
000271,20231211,1
000271,20231212,1
000271,20231213,1
000271,20231214,1
000271,20231215,1
000271,20231216,1
000271,20231217,1
000271,20231218,1
000271,20231219,1
000271,20231220,1
000271,20231221,1
000271,20231222,1
000271,20231223,1
000271,20231224,1
000271,20231225,1
000271,20231226,1
000271,20231227,1
000271,20231228,1
000271,20231229,1
000271,20231230,1
000271,20231231,1
000271,20240101,1
000271,20240102,1
000271,20240103,1
000271,20240104,1
000271,20240105,1
000271,20240106,1
000271,20240107,1
000271,20240108,1
000272,20231125,1
000272,20231202,1
000272,20231203,1
000272,20231209,1
000273,20231206,1
000273,20231207,1
000273,20231208,1
000274,20231013,1
000274,20231016,1
000274,20231017,1
000274,20231018,1
000274,20231019,1
000274,20231020,1
000274,20231023,1
000274,20231024,1
000274,20231025,1
000274,20231026,1
000274,20231027,1
000274,20231030,1
000274,20231031,1
000274,20231101,1
000274,20231102,1
000274,20231103,1
000274,20231106,1
000274,20231107,1
000274,20231108,1
000274,20231109,1
000274,20231110,1
000274,20231113,1
000274,20231114,1
000274,20231115,1
000274,20231116,1
000274,20231117,1
000275,20231014,1
000275,20231015,1
000275,20231021,1
000275,20231022,1
000275,20231028,1
000275,20231029,1
000275,20231104,1
000275,20231105,1
000275,20231111,1
000275,20231112,1
000275,20231118,1
000275,20231119,1
000276,20231210,1
000276,20231211,1
000276,20231212,1
000276,20231213,1
000276,20231214,1
000276,20231215,1
000276,20231216,1
000276,20231217,1
000276,20231218,1
000276,20231219,1
000276,20231220,1
000276,20231221,1
000276,20231222,1
000276,20231223,1
000276,20231224,1
000276,20231225,1
000276,20231226,1
000276,20231227,1
000276,20231228,1
000276,20231229,1
000276,20231230,1
000276,20231231,1
000276,20240101,1
000276,20240102,1
000276,20240103,1
000276,20240104,1
000276,20240105,1
000276,20240106,1
000276,20240107,1
000277,20240108,1
000277,20240109,1
000277,20240110,1
000277,20240111,1
000278,20231013,1
000278,20231014,1
000278,20231015,1
000278,20231016,1
000278,20231017,1
000278,20231018,1
000278,20231019,1
000278,20231020,1
000278,20231021,1
000278,20231022,1
000278,20231023,1
000278,20231024,1
000278,20231025,1
000278,20231026,1
000278,20231027,1
000278,20231028,1
000278,20231029,1
000278,20231030,1
000278,20231031,1
000278,20231101,1
000278,20231102,1
000278,20231103,1
000278,20231104,1
000278,20231105,1
000278,20231106,1
000278,20231107,1
000278,20231108,1
000278,20231109,1
000278,20231110,1
000278,20231111,1
000278,20231112,1
000278,20231113,1
000278,20231114,1
000278,20231115,1
000278,20231116,1
000278,20231117,1
000278,20231118,1
000278,20231119,1
000278,20231120,1
000278,20231121,1
000278,20231122,1
000278,20231123,1
000278,20231124,1
000278,20231126,1
000278,20231127,1
000278,20231128,1
000278,20231129,1
000278,20231130,1
000278,20231201,1
000278,20231202,1
000278,20231203,1
000278,20231204,1
000278,20231205,1
000278,20231206,1
000278,20231207,1
000278,20231208,1
000278,20231209,1
000279,20231014,1
000279,20231015,1
000279,20231021,1
000279,20231022,1
000279,20231028,1
000279,20231029,1
000279,20231104,1
000279,20231105,1
000279,20231111,1
000279,20231112,1
000279,20231118,1
000279,20231119,1
000279,20231202,1
000279,20231203,1
000279,20231209,1
000280,20231120,1
000280,20231201,1
000281,20231124,1
000281,20231127,1
000282,20231030,1
000282,20231102,1
000282,20231103,1
000283,20231016,1
000283,20231020,1
000283,20231024,1
000283,20231025,1
000283,20231026,1
000283,20231027,1
000283,20231031,1
000283,20231113,1
000283,20231204,1
000283,20231208,1
000284,20231014,1
000284,20231015,1
000284,20231028,1
000284,20231029,1
000284,20231104,1
000284,20231105,1
000284,20231111,1
000284,20231112,1
000284,20231202,1
000284,20231203,1
000285,20231212,1
000285,20231213,1
000285,20231214,1
000285,20231215,1
000285,20231216,1
000285,20231217,1
000285,20231218,1
000285,20231219,1
000285,20231220,1
000285,20231221,1
000285,20231222,1
000285,20231223,1
000285,20231224,1
000285,20231225,1
000285,20231226,1
000285,20231227,1
000285,20231228,1
000285,20231229,1
000285,20231230,1
000285,20231231,1
000285,20240101,1
000285,20240102,1
000285,20240103,1
000285,20240104,1
000285,20240105,1
000285,20240106,1
000285,20240107,1
000286,20231013,1
000286,20231016,1
000286,20231017,1
000286,20231018,1
000286,20231019,1
000286,20231020,1
000286,20231030,1
000286,20231031,1
000286,20231101,1
000286,20231102,1
000286,20231103,1
000286,20231106,1
000286,20231107,1
000286,20231108,1
000286,20231109,1
000286,20231110,1
000286,20231113,1
000286,20231114,1
000286,20231115,1
000286,20231116,1
000286,20231117,1
000286,20231118,1
000286,20231119,1
000286,20231121,1
000286,20231122,1
000286,20231123,1
000286,20231128,1
000286,20231129,1
000286,20231130,1
000286,20231204,1
000286,20231205,1
000286,20231206,1
000286,20231207,1
000286,20231208,1
000287,20231013,1
000287,20231014,1
000287,20231016,1
000287,20231017,1
000287,20231018,1
000287,20231019,1
000287,20231020,1
000287,20231021,1
000287,20231023,1
000287,20231024,1
000287,20231025,1
000287,20231026,1
000287,20231027,1
000287,20231028,1
000287,20231030,1
000287,20231031,1
000287,20231101,1
000287,20231102,1
000287,20231103,1
000287,20231104,1
000287,20231106,1
000287,20231107,1
000287,20231108,1
000287,20231109,1
000287,20231110,1
000287,20231111,1
000287,20231113,1
000287,20231114,1
000287,20231115,1
000287,20231116,1
000287,20231117,1
000287,20231118,1
000287,20231120,1
000287,20231121,1
000287,20231122,1
000287,20231123,1
000287,20231124,1
000287,20231127,1
000287,20231128,1
000287,20231129,1
000287,20231130,1
000287,20231201,1
000287,20231202,1
000287,20231204,1
000287,20231205,1
000287,20231206,1
000287,20231207,1
000287,20231208,1
000287,20231209,1
000288,20231015,1
000288,20231022,1
000288,20231029,1
000288,20231105,1
000288,20231112,1
000288,20231119,1
000288,20231126,1
000288,20231203,1
000289,20231013,1
000289,20231016,1
000289,20231020,1
000289,20231030,1
000289,20231031,1
000289,20231102,1
000289,20231103,1
000289,20231106,1
000289,20231110,1
000289,20231113,1
000289,20231117,1
000289,20231118,1
000289,20231120,1
000289,20231121,1
000289,20231122,1
000289,20231123,1
000289,20231124,1
000289,20231127,1
000289,20231128,1
000289,20231129,1
000289,20231130,1
000289,20231201,1
000289,20231204,1
000289,20231208,1
000290,20231029,1
000290,20231105,1
000290,20231112,1
000290,20231203,1
000291,20231014,1
000291,20231028,1
000291,20231104,1
000291,20231111,1
000291,20231202,1
000292,20231021,1
000292,20231209,1
000293,20231101,1
000293,20231119,1
000294,20231216,1
000294,20231217,1
000294,20231218,1
000294,20231219,1
000294,20231220,1
000294,20231221,1
000294,20231222,1
000294,20231223,1
000294,20231224,1
000294,20231225,1
000294,20231226,1
000294,20231227,1
000294,20231228,1
000294,20231229,1
000294,20231230,1
000294,20231231,1
000294,20240101,1
000294,20240102,1
000294,20240103,1
000294,20240104,1
000294,20240105,1
000294,20240106,1
000294,20240107,1
000295,20231212,1
000295,20231213,1
000295,20231214,1
000295,20231215,1
000296,20231218,1
000296,20231225,1
000296,20240101,1
000296,20240108,1
000297,20231215,1
000297,20231222,1
000297,20240105,1
000298,20231217,1
000298,20231224,1
000298,20231231,1
000298,20240107,1
000299,20231216,1
000299,20231223,1
000299,20240106,1
000300,20231218,1
000300,20240108,1
000301,20231016,1
000301,20231019,1
000301,20231020,1
000301,20231021,1
000301,20231022,1
000301,20231023,1
000301,20231024,1
000301,20231025,1
000301,20231026,1
000301,20231027,1
000301,20231028,1
000301,20231029,1
000301,20231030,1
000301,20231031,1
000301,20231101,1
000301,20231102,1
000301,20231103,1
000301,20231104,1
000301,20231105,1
000301,20231111,1
000301,20231112,1
000301,20231118,1
000301,20231119,1
000301,20231125,1
000301,20231127,1
000301,20231128,1
000301,20231129,1
000301,20231130,1
000301,20231201,1
000301,20231202,1
000301,20231203,1
000301,20231204,1
000301,20231205,1
000301,20231206,1
000301,20231207,1
000301,20231208,1
000301,20231209,1
000302,20231106,1
000302,20231107,1
000302,20231108,1
000302,20231109,1
000302,20231110,1
000302,20231113,1
000302,20231114,1
000302,20231115,1
000302,20231116,1
000302,20231117,1
000302,20231120,1
000302,20231121,1
000302,20231122,1
000302,20231123,1
000302,20231124,1
000303,20231021,1
000303,20231025,1
000303,20231028,1
000303,20231101,1
000303,20231104,1
000303,20231108,1
000303,20231111,1
000303,20231115,1
000303,20231118,1
000303,20231122,1
000303,20231129,1
000303,20231202,1
000303,20231206,1
000303,20231209,1
000304,20231016,1
000304,20231019,1
000304,20231020,1
000304,20231022,1
000304,20231023,1
000304,20231024,1
000304,20231026,1
000304,20231027,1
000304,20231029,1
000304,20231030,1
000304,20231031,1
000304,20231102,1
000304,20231103,1
000304,20231105,1
000304,20231106,1
000304,20231107,1
000304,20231109,1
000304,20231110,1
000304,20231112,1
000304,20231113,1
000304,20231114,1
000304,20231116,1
000304,20231117,1
000304,20231119,1
000304,20231120,1
000304,20231121,1
000304,20231123,1
000304,20231124,1
000304,20231127,1
000304,20231128,1
000304,20231130,1
000304,20231201,1
000304,20231203,1
000304,20231204,1
000304,20231205,1
000304,20231207,1
000304,20231208,1
000305,20231016,1
000305,20231019,1
000305,20231020,1
000305,20231021,1
000305,20231022,1
000305,20231023,1
000305,20231024,1
000305,20231025,1
000305,20231026,1
000305,20231027,1
000305,20231028,1
000305,20231029,1
000305,20231030,1
000305,20231031,1
000305,20231101,1
000305,20231102,1
000305,20231103,1
000305,20231104,1
000305,20231105,1
000305,20231106,1
000305,20231107,1
000305,20231108,1
000305,20231109,1
000305,20231110,1
000305,20231111,1
000305,20231112,1
000305,20231113,1
000305,20231114,1
000305,20231115,1
000305,20231116,1
000305,20231117,1
000305,20231118,1
000305,20231119,1
000305,20231120,1
000305,20231121,1
000305,20231122,1
000305,20231123,1
000305,20231124,1
000305,20231126,1
000305,20231127,1
000305,20231128,1
000305,20231129,1
000305,20231130,1
000305,20231201,1
000305,20231202,1
000305,20231203,1
000305,20231204,1
000305,20231205,1
000305,20231206,1
000305,20231207,1
000305,20231208,1
000305,20231209,1
000306,20231210,1
000306,20231211,1
000306,20231216,1
000306,20231217,1
000306,20231218,1
000306,20231223,1
000306,20231224,1
000306,20231225,1
000306,20231230,1
000306,20231231,1
000306,20240101,1
000306,20240106,1
000306,20240107,1
000306,20240108,1
000307,20231212,1
000307,20231213,1
000307,20231214,1
000307,20231215,1
000307,20231219,1
000307,20231220,1
000307,20231221,1
000307,20231222,1
000307,20231226,1
000307,20231227,1
000307,20231228,1
000307,20231229,1
000307,20240102,1
000307,20240103,1
000307,20240104,1
000307,20240105,1
000307,20240109,1
000307,20240110,1
000307,20240111,1
000308,20231016,1
000308,20231019,1
000308,20231020,1
000308,20231021,1
000308,20231022,1
000308,20231023,1
000308,20231024,1
000308,20231025,1
000308,20231026,1
000308,20231027,1
000308,20231028,1
000308,20231029,1
000308,20231030,1
000308,20231031,1
000308,20231101,1
000308,20231102,1
000308,20231103,1
000308,20231104,1
000308,20231105,1
000308,20231106,1
000308,20231107,1
000308,20231108,1
000308,20231109,1
000308,20231110,1
000308,20231111,1
000308,20231112,1
000308,20231113,1
000308,20231114,1
000308,20231115,1
000308,20231116,1
000308,20231117,1
000308,20231118,1
000308,20231119,1
000308,20231120,1
000308,20231121,1
000308,20231122,1
000308,20231123,1
000308,20231124,1
000308,20231127,1
000308,20231128,1
000308,20231129,1
000308,20231130,1
000308,20231201,1
000308,20231202,1
000308,20231203,1
000308,20231204,1
000308,20231205,1
000308,20231206,1
000308,20231207,1
000308,20231208,1
000308,20231209,1
000309,20231016,1
000309,20231019,1
000309,20231020,1
000309,20231101,1
000309,20231127,1
000309,20231128,1
000309,20231129,1
000309,20231130,1
000309,20231201,1
000309,20231204,1
000309,20231205,1
000309,20231206,1
000309,20231207,1
000309,20231208,1
000310,20231113,1
000310,20231114,1
000310,20231115,1
000310,20231116,1
000310,20231120,1
000310,20231121,1
000310,20231122,1
000310,20231123,1
000311,20231117,1
000311,20231124,1
000312,20231023,1
000312,20231024,1
000312,20231025,1
000312,20231026,1
000312,20231027,1
000312,20231030,1
000312,20231031,1
000312,20231102,1
000312,20231103,1
000313,20231106,1
000313,20231107,1
000313,20231108,1
000313,20231109,1
000314,20231019,1
000314,20231024,1
000314,20231025,1
000314,20231026,1
000314,20231031,1
000314,20231101,1
000314,20231102,1
000314,20231107,1
000314,20231108,1
000314,20231109,1
000314,20231114,1
000314,20231115,1
000314,20231116,1
000314,20231121,1
000314,20231122,1
000314,20231123,1
000314,20231128,1
000314,20231129,1
000314,20231130,1
000314,20231205,1
000314,20231206,1
000314,20231207,1
000315,20231016,1
000315,20231020,1
000315,20231023,1
000315,20231027,1
000315,20231030,1
000315,20231103,1
000315,20231106,1
000315,20231110,1
000315,20231113,1
000315,20231117,1
000315,20231120,1
000315,20231124,1
000315,20231127,1
000315,20231201,1
000315,20231204,1
000315,20231208,1
000316,20231212,1
000316,20231213,1
000316,20231214,1
000316,20231219,1
000316,20231220,1
000316,20231221,1
000316,20231226,1
000316,20231227,1
000316,20231228,1
000316,20240102,1
000316,20240103,1
000316,20240104,1
000316,20240109,1
000317,20231211,1
000317,20231215,1
000317,20231218,1
000317,20231222,1
000317,20231229,1
000317,20240105,1
000317,20240108,1
000318,20231016,1
000318,20231019,1
000318,20231020,1
000318,20231021,1
000318,20231023,1
000318,20231024,1
000318,20231025,1
000318,20231026,1
000318,20231027,1
000318,20231028,1
000318,20231029,1
000318,20231030,1
000318,20231031,1
000318,20231101,1
000318,20231102,1
000318,20231106,1
000318,20231107,1
000318,20231108,1
000318,20231109,1
000318,20231113,1
000318,20231114,1
000318,20231115,1
000318,20231116,1
000318,20231117,1
000318,20231118,1
000318,20231120,1
000318,20231121,1
000318,20231122,1
000318,20231123,1
000318,20231124,1
000318,20231127,1
000318,20231128,1
000318,20231129,1
000318,20231130,1
000318,20231201,1
000318,20231203,1
000318,20231204,1
000318,20231205,1
000318,20231206,1
000318,20231207,1
000318,20231208,1
000318,20231209,1
000319,20231104,1
000319,20231111,1
000320,20231119,1
000320,20231125,1
000320,20231126,1
000321,20231019,1
000321,20231020,1
000321,20231026,1
000321,20231027,1
000321,20231109,1
000321,20231116,1
000321,20231117,1
000321,20231123,1
000321,20231124,1
000321,20231130,1
000321,20231201,1
000321,20231203,1
000321,20231207,1
000321,20231208,1
000321,20231209,1
000322,20231016,1
000322,20231024,1
000322,20231025,1
000322,20231030,1
000322,20231031,1
000322,20231101,1
000322,20231106,1
000322,20231107,1
000322,20231108,1
000322,20231113,1
000322,20231114,1
000322,20231115,1
000322,20231120,1
000322,20231121,1
